postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude
8024XT,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.524730848275865,6.130265875862069
8024XT,Wijk 40 Berkum,Berkum,2023.0,Warmtepomp,Lucht-water >= 3,52.524730848275865,6.130265875862069
8024XT,Wijk 40 Berkum,Berkum,2024.0,Dakisolatie,Dakisolatie,52.524730848275865,6.130265875862069
8024XT,Wijk 40 Berkum,Berkum,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.524730848275865,6.130265875862069
8024XT,Wijk 40 Berkum,Berkum,2024.0,Vloerisolatie,Vloerisolatie,52.524730848275865,6.130265875862069
8024XT,Wijk 40 Berkum,Berkum,2024.0,Warmtepomp,Lucht-water >= 3,52.524730848275865,6.130265875862069
8024XV,Wijk 40 Berkum,Berkum,2023.0,Dakisolatie,Dakisolatie,52.52263441111111,6.130449511111111
8024XV,Wijk 40 Berkum,Berkum,2024.0,Dakisolatie,Zolder- of vlieringvloer,52.52263441111111,6.130449511111111
8024XV,Wijk 40 Berkum,Berkum,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52263441111111,6.130449511111111
8024XV,Wijk 40 Berkum,Berkum,2024.0,Vloerisolatie,Vloerisolatie,52.52263441111111,6.130449511111111
8024XV,Wijk 40 Berkum,Berkum,2024.0,Warmtepomp,Lucht-water >= 3,52.52263441111111,6.130449511111111
8024XW,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.52341791,6.13112326
8024XW,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.52341791,6.13112326
8024XW,Wijk 40 Berkum,Berkum,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52341791,6.13112326
8024XW,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Bodemisolatie,52.52341791,6.13112326
8024XW,Wijk 40 Berkum,Berkum,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52341791,6.13112326
8024XX,Wijk 40 Berkum,Berkum,2022.0,Glasisolatie,HR++ glas U <= 1,52.52317986,6.1311811
8024XX,Wijk 40 Berkum,Berkum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52317986,6.1311811
8024XX,Wijk 40 Berkum,Berkum,2023.0,Dakisolatie,Dakisolatie,52.52317986,6.1311811
8024XX,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.52317986,6.1311811
8024XX,Wijk 40 Berkum,Berkum,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52317986,6.1311811
8024XX,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Vloerisolatie,52.52317986,6.1311811
8024XX,Wijk 40 Berkum,Berkum,2023.0,Warmtepomp,Lucht-water >= 3,52.52317986,6.1311811
8024XZ,Wijk 40 Berkum,Berkum,2022.0,Dakisolatie,Dakisolatie,52.5208957,6.132571322580645
8024XZ,Wijk 40 Berkum,Berkum,2022.0,Vloerisolatie,Vloerisolatie,52.5208957,6.132571322580645
8024XZ,Wijk 40 Berkum,Berkum,2023.0,Dakisolatie,Dakisolatie,52.5208957,6.132571322580645
8024XZ,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,Triple glas U <= 0,52.5208957,6.132571322580645
8024XZ,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Vloerisolatie,52.5208957,6.132571322580645
8024XZ,Wijk 40 Berkum,Berkum,2024.0,Dakisolatie,Dakisolatie,52.5208957,6.132571322580645
8024XZ,Wijk 40 Berkum,Berkum,2024.0,Glasisolatie,HR++ glas U <= 1,52.5208957,6.132571322580645
8024XZ,Wijk 40 Berkum,Berkum,2024.0,Vloerisolatie,Vloerisolatie,52.5208957,6.132571322580645
8024ZA,Wijk 40 Berkum,Berkum,2023.0,Dakisolatie,Dakisolatie,52.52399475,6.13109732
8024ZA,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.52399475,6.13109732
8024ZA,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,Triple glas U <= 0,52.52399475,6.13109732
8024ZB,Wijk 40 Berkum,Berkum,2021.0,Dakisolatie,Dakisolatie,52.523744119999996,6.1310920200000005
8024ZB,Wijk 40 Berkum,Berkum,2021.0,Glasisolatie,HR++ glas U <= 1,52.523744119999996,6.1310920200000005
8024ZB,Wijk 40 Berkum,Berkum,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.523744119999996,6.1310920200000005
8024ZB,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.523744119999996,6.1310920200000005
8024ZB,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.523744119999996,6.1310920200000005
8024ZB,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Bodemisolatie,52.523744119999996,6.1310920200000005
8024ZB,Wijk 40 Berkum,Berkum,2024.0,Glasisolatie,HR++ glas U <= 1,52.523744119999996,6.1310920200000005
8024ZC,Wijk 40 Berkum,Berkum,2022.0,Dakisolatie,Dakisolatie,52.524602663636365,6.131143336363636
8024ZC,Wijk 40 Berkum,Berkum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.524602663636365,6.131143336363636
8024ZC,Wijk 40 Berkum,Berkum,2022.0,Vloerisolatie,Bodemisolatie,52.524602663636365,6.131143336363636
8024ZC,Wijk 40 Berkum,Berkum,2022.0,Vloerisolatie,Vloerisolatie,52.524602663636365,6.131143336363636
8024ZD,Wijk 40 Berkum,Berkum,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.52432853,6.13111975
8024ZD,Wijk 40 Berkum,Berkum,2022.0,Glasisolatie,HR++ glas U <= 1,52.52432853,6.13111975
8024ZD,Wijk 40 Berkum,Berkum,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.52432853,6.13111975
8024ZD,Wijk 40 Berkum,Berkum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52432853,6.13111975
8024ZD,Wijk 40 Berkum,Berkum,2022.0,Vloerisolatie,Vloerisolatie,52.52432853,6.13111975
8024ZE,Wijk 40 Berkum,Berkum,2021.0,Dakisolatie,Zolder- of vlieringvloer,52.52475505333334,6.132034086666667
8024ZE,Wijk 40 Berkum,Berkum,2021.0,Glasisolatie,HR++ glas U <= 1,52.52475505333334,6.132034086666667
8024ZE,Wijk 40 Berkum,Berkum,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52475505333334,6.132034086666667
8024ZE,Wijk 40 Berkum,Berkum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52475505333334,6.132034086666667
8024ZE,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.52475505333334,6.132034086666667
8024ZE,Wijk 40 Berkum,Berkum,2023.0,Warmtepomp,Lucht-water >= 3,52.52475505333334,6.132034086666667
8024ZE,Wijk 40 Berkum,Berkum,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52475505333334,6.132034086666667
8024ZG,Wijk 40 Berkum,Berkum,2021.0,Dakisolatie,Dakisolatie,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2021.0,Dakisolatie,Zolder- of vlieringvloer,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2021.0,Glasisolatie,HR++ glas U <= 1,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2021.0,Vloerisolatie,Vloerisolatie,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2022.0,Dakisolatie,Dakisolatie,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2022.0,Glasisolatie,HR++ glas U <= 1,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2022.0,Vloerisolatie,Vloerisolatie,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Bodemisolatie,52.523754189473685,6.131979057894736
8024ZG,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Vloerisolatie,52.523754189473685,6.131979057894736
8024ZJ,Wijk 40 Berkum,Berkum,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52443115833333,6.133015266666667
8024ZJ,Wijk 40 Berkum,Berkum,2021.0,Vloerisolatie,Vloerisolatie,52.52443115833333,6.133015266666667
8024ZJ,Wijk 40 Berkum,Berkum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52443115833333,6.133015266666667
8024ZJ,Wijk 40 Berkum,Berkum,2022.0,Vloerisolatie,Bodemisolatie,52.52443115833333,6.133015266666667
8024ZK,Wijk 40 Berkum,Berkum,2021.0,Glasisolatie,HR++ glas U <= 1,52.52473830714286,6.132604992857143
8024ZK,Wijk 40 Berkum,Berkum,2021.0,Vloerisolatie,Vloerisolatie,52.52473830714286,6.132604992857143
8024ZK,Wijk 40 Berkum,Berkum,2022.0,Glasisolatie,HR++ glas U <= 1,52.52473830714286,6.132604992857143
8024ZK,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.52473830714286,6.132604992857143
8024ZK,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Vloerisolatie,52.52473830714286,6.132604992857143
8024ZL,Wijk 40 Berkum,Berkum,2022.0,Glasisolatie,HR++ glas U <= 1,52.52394463636364,6.132527981818182
8024ZL,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.52394463636364,6.132527981818182
8024ZL,Wijk 40 Berkum,Berkum,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52394463636364,6.132527981818182
8024ZL,Wijk 40 Berkum,Berkum,2024.0,Glasisolatie,HR++ glas U <= 1,52.52394463636364,6.132527981818182
8024ZL,Wijk 40 Berkum,Berkum,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52394463636364,6.132527981818182
8024ZT,Wijk 40 Berkum,Berkum,2023.0,Glasisolatie,HR++ glas U <= 1,52.52462745,6.1422115
8024ZT,Wijk 40 Berkum,Berkum,2023.0,Warmtepomp,Lucht-water >= 3,52.52462745,6.1422115
8024ZT,Wijk 40 Berkum,Berkum,2024.0,Glasisolatie,HR++ glas U <= 1,52.52462745,6.1422115
8024ZT,Wijk 40 Berkum,Berkum,2024.0,Vloerisolatie,Bodemisolatie,52.52462745,6.1422115
8024ZZ,Wijk 40 Berkum,Berkum,2023.0,Vloerisolatie,Vloerisolatie,52.52485298571429,6.142854571428572
8024ZZ,Wijk 40 Berkum,Berkum,2023.0,Warmtepomp,Lucht-water >= 3,52.52485298571429,6.142854571428572
8024ZZ,Wijk 40 Berkum,Berkum,2024.0,Warmtepomp,Lucht-water >= 3,52.52485298571429,6.142854571428572
8025AC,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Glasisolatie,HR++ glas U <= 1,52.50873218823529,6.121019729411764
8025AC,Wijk 12 Wipstrik,Wipstrik-Noord,2024.0,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.50873218823529,6.121019729411764
8025AC,Wijk 12 Wipstrik,Wipstrik-Noord,2024.0,Warmtepomp,Lucht-water >= 3,52.50873218823529,6.121019729411764
8025AD,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Glasisolatie,HR++ glas U <= 1,52.509422675,6.1198376083333335
8025AD,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.509422675,6.1198376083333335
8025AD,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.509422675,6.1198376083333335
8025AE,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Dakisolatie,Dakisolatie,52.50831007777778,6.120987966666666
8025AE,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Glasisolatie,Triple glas U <= 0,52.50831007777778,6.120987966666666
8025AE,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Vloerisolatie,Vloerisolatie,52.50831007777778,6.120987966666666
8025AE,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Glasisolatie,HR++ glas U <= 1,52.50831007777778,6.120987966666666
8025AE,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50831007777778,6.120987966666666
8025AE,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Warmtepomp,Lucht-water >= 3,52.50831007777778,6.120987966666666
8025AE,Wijk 12 Wipstrik,Wipstrik-Noord,2024.0,Glasisolatie,HR++ glas U <= 1,52.50831007777778,6.120987966666666
8025AG,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Vloerisolatie,Vloerisolatie,52.50856383529412,6.119805817647059
8025AG,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Glasisolatie,HR++ glas U <= 1,52.50856383529412,6.119805817647059
8025AH,Wijk 12 Wipstrik,Wipstrik-Noord,2021.0,Warmtepomp,Lucht-water >= 3,52.50726748333333,6.122168941666667
8025AH,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50726748333333,6.122168941666667
8025AH,Wijk 12 Wipstrik,Wipstrik-Noord,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50726748333333,6.122168941666667
8025AM,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Dakisolatie,Dakisolatie,52.50708883378378,6.118529475675676
8025AM,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Glasisolatie,Triple glas U <= 0,52.50708883378378,6.118529475675676
8025AM,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Warmtepomp,Lucht-water >= 3,52.50708883378378,6.118529475675676
8025AM,Wijk 12 Wipstrik,Wipstrik-Zuid,2024.0,Glasisolatie,HR++ glas U <= 1,52.50708883378378,6.118529475675676
8025AP,Wijk 12 Wipstrik,Wipstrik-Zuid,2021.0,Warmtepomp,Grond-water > 10 kW en <= 70 kW,52.50436222380952,6.125463242857142
8025AP,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Glasisolatie,HR++ glas U <= 1,52.50436222380952,6.125463242857142
8025AP,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50436222380952,6.125463242857142
8025AP,Wijk 12 Wipstrik,Wipstrik-Zuid,2024.0,Warmtepomp,Lucht-water >= 3,52.50436222380952,6.125463242857142
8025AP,Wijk 12 Wipstrik,Wipstrik-Zuid,2024.0,Zonneboiler,<= 5 m2,52.50436222380952,6.125463242857142
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2021.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Dakisolatie,Dakisolatie,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Vloerisolatie,Vloerisolatie,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2022.0,Warmtepomp,Lucht-water >= 3,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Glasisolatie,HR++ glas U <= 1,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Vloerisolatie,Vloerisolatie,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2023.0,Warmtepomp,Lucht-water >= 3,52.50928133548387,6.121104977419355
8025AR,Wijk 12 Wipstrik,Wipstrik-Noord,2024.0,Glasisolatie,HR++ glas U <= 1,52.50928133548387,6.121104977419355
8025CA,Wijk 12 Wipstrik,Wipstrik-Zuid,2022.0,Zonneboiler,<= 5 m2,52.50512505555556,6.123373455555555
8025CA,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.50512505555556,6.123373455555555
8025CA,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Warmtepomp,Lucht-water >= 3,52.50512505555556,6.123373455555555
8025CA,Wijk 12 Wipstrik,Wipstrik-Zuid,2023.0,Zonneboiler,> 10 m2 en < 200 m2,52.50512505555556,6.123373455555555
8025CB,Wijk 12 Wipstrik,Wipstrik-Zuid,2022.0,Warmtepomp,Lucht-water >= 3,52.506274989655175,6.120398027586207
8025CB,Wijk 12 Wipstrik,Wipstrik-Zuid,2024.0,Warmtepomp,Lucht-water >= 3,52.506274989655175,6.120398027586207
8026PA,Wijk 41 Marsweteringlanden,Herfte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.49395146538461,6.148555976923077
8026PA,Wijk 41 Marsweteringlanden,Herfte,2023.0,Warmtepomp,Lucht-water >= 3,52.49395146538461,6.148555976923077
8026PA,Wijk 41 Marsweteringlanden,Herfte,2024.0,Dakisolatie,Dakisolatie,52.49395146538461,6.148555976923077
8026PA,Wijk 41 Marsweteringlanden,Herfte,2024.0,Warmtepomp,Lucht-water >= 3,52.49395146538461,6.148555976923077
8026PA,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.49395146538461,6.148555976923077
8026PA,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Vloerisolatie,Vloerisolatie,52.49395146538461,6.148555976923077
8026PC,Wijk 41 Marsweteringlanden,Herfte,2021.0,Glasisolatie,Triple glas U <= 0,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Herfte,2021.0,Vloerisolatie,Vloerisolatie,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Herfte,2022.0,Zonneboiler,<= 5 m2,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Herfte,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Herfte,2023.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Herfte,2023.0,Warmtepomp,Lucht-water >= 3,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Herfte,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Glasisolatie,HR++ glas U <= 1,52.487457965,6.15771432
8026PC,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Dakisolatie,Dakisolatie,52.487457965,6.15771432
8026PG,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Dakisolatie,Dakisolatie,52.48740571818182,6.178604281818182
8026PG,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Glasisolatie,HR++ glas U <= 1,52.48740571818182,6.178604281818182
8026PG,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Warmtepomp,Lucht-water < 1 kW,52.48740571818182,6.178604281818182
8026PH,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Warmtepomp,Lucht-water >= 3,52.48596943571429,6.186644235714286
8026PH,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Dakisolatie,Dakisolatie,52.48596943571429,6.186644235714286
8026PH,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Glasisolatie,HR++ glas U <= 1,52.48596943571429,6.186644235714286
8026PH,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Glasisolatie,Isolerende deur Ud <= 1,52.48596943571429,6.186644235714286
8026PH,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Vloerisolatie,Vloerisolatie,52.48596943571429,6.186644235714286
8026PJ,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Dakisolatie,Dakisolatie,52.48895025,6.168159246666667
8026PJ,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Vloerisolatie,Vloerisolatie,52.48895025,6.168159246666667
8026PJ,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Warmtepomp,Lucht-water >= 3,52.48895025,6.168159246666667
8026PJ,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.48895025,6.168159246666667
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2021.0,Dakisolatie,Dakisolatie,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Glasisolatie,HR++ glas U <= 1,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Vloerisolatie,Vloerisolatie,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Warmtepomp,Lucht-water >= 3,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Vloerisolatie,Vloerisolatie,52.48892207272728,6.171471818181818
8026PK,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48892207272728,6.171471818181818
8026PL,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.488593335000004,6.171648095
8026PL,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Vloerisolatie,Vloerisolatie,52.488593335000004,6.171648095
8026PL,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Glasisolatie,HR++ glas U <= 1,52.488593335000004,6.171648095
8026PL,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.488593335000004,6.171648095
8026PL,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Vloerisolatie,Vloerisolatie,52.488593335000004,6.171648095
8026PL,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Warmtepomp,Lucht-water >= 3,52.488593335000004,6.171648095
8026PM,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Warmtepomp,Lucht-water >= 3,52.490844932142856,6.1782510607142855
8026PM,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Glasisolatie,HR++ glas U <= 1,52.490844932142856,6.1782510607142855
8026PM,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Warmtepomp,Lucht-water >= 3,52.490844932142856,6.1782510607142855
8026PN,Wijk 41 Marsweteringlanden,Wijthmen,2021.0,Dakisolatie,Dakisolatie,52.48882545,6.1768
8026PN,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.48882545,6.1768
8026PN,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48882545,6.1768
8026PN,Wijk 41 Marsweteringlanden,Wijthmen,2024.0,Warmtepomp,Lucht-water >= 3,52.48882545,6.1768
8026PP,,,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.4940910875,6.167425975
8026PP,,,2024.0,Vloerisolatie,Vloerisolatie,52.4940910875,6.167425975
8026PP,,,2024.0,Warmtepomp,Lucht-water >= 3,52.4940910875,6.167425975
8026PP,Wijk 41 Marsweteringlanden,Herfte,2024.0,Dakisolatie,Dakisolatie,52.4940910875,6.167425975
8026PP,Wijk 41 Marsweteringlanden,Herfte,2024.0,Glasisolatie,HR++ glas U <= 1,52.4940910875,6.167425975
8026PP,Wijk 41 Marsweteringlanden,Herfte,2024.0,Dakisolatie,Dakisolatie,52.4940910875,6.167425975
8026PP,Wijk 41 Marsweteringlanden,Herfte,2024.0,Glasisolatie,HR++ glas U <= 1,52.4940910875,6.167425975
8026PS,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Dakisolatie,Dakisolatie,52.49086306,6.17061096
8026PS,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.49086306,6.17061096
8026PS,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Glasisolatie,HR++ glas U <= 1,52.49086306,6.17061096
8026PS,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Vloerisolatie,Vloerisolatie,52.49086306,6.17061096
8026PS,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Warmtepomp,Lucht-water >= 3,52.49086306,6.17061096
8026PV,Wijk 41 Marsweteringlanden,Herfte,2023.0,Dakisolatie,Dakisolatie,52.49709426666667,6.169964183333334
8026PV,Wijk 41 Marsweteringlanden,Herfte,2024.0,Dakisolatie,Dakisolatie,52.49709426666667,6.169964183333334
8026PV,Wijk 41 Marsweteringlanden,Herfte,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.49709426666667,6.169964183333334
8026PV,Wijk 41 Marsweteringlanden,Herfte,2024.0,Glasisolatie,HR++ glas U <= 1,52.49709426666667,6.169964183333334
8026PV,Wijk 41 Marsweteringlanden,Herfte,2024.0,Vloerisolatie,Vloerisolatie,52.49709426666667,6.169964183333334
8026PV,Wijk 41 Marsweteringlanden,Herfte,2024.0,Warmtepomp,Lucht-water >= 3,52.49709426666667,6.169964183333334
8026PW,Wijk 41 Marsweteringlanden,Herfte,2023.0,Dakisolatie,Dakisolatie,52.50767123846153,6.1721606
8026PW,Wijk 41 Marsweteringlanden,Herfte,2023.0,Warmtepomp,Lucht-water >= 3,52.50767123846153,6.1721606
8026PX,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Dakisolatie,Dakisolatie,52.48772103888889,6.168447405555555
8026PX,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Dakisolatie,Zolder- of vlieringvloer,52.48772103888889,6.168447405555555
8026PX,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48772103888889,6.168447405555555
8026PX,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Vloerisolatie,Bodemisolatie,52.48772103888889,6.168447405555555
8026PX,Wijk 41 Marsweteringlanden,Wijthmen,2022.0,Vloerisolatie,Vloerisolatie,52.48772103888889,6.168447405555555
8026PX,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48772103888889,6.168447405555555
8026PX,Wijk 41 Marsweteringlanden,Wijthmen,2023.0,Vloerisolatie,Vloerisolatie,52.48772103888889,6.168447405555555
8026RA,Wijk 41 Marsweteringlanden,Herfte,2024.0,Dakisolatie,Dakisolatie,52.50697882307692,6.149991692307692
8026RA,Wijk 41 Marsweteringlanden,Herfte,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50697882307692,6.149991692307692
