buurt_naam,year,gas_consumption_TJ,electricity_consumption_GWh,co2_electricity_kton,co2_gas_kton,Consumentenprijs gas (variabele kosten incl. energiebelasting en BTW) [€],Consumentenprijs elektriciteit (variabele kosten incl. energiebelasting en BTW) [€],Aantal woningen met elektrische verwarming (benadering) [aantal],Aantal geregistreerde installaties met zonnepanelen woningen [aantal],woningen,woonruimten_totaal,inwoners_op_1_januari,inwoners_in_de_leeftijd_van_03_jaar,inwoners_in_de_leeftijd_van_411_jaar,inwoners_in_de_leeftijd_van_1217_jaar,inwoners_in_de_leeftijd_van_1824_jaar,inwoners_in_de_leeftijd_van_2539_jaar,inwoners_in_de_leeftijd_van_4054_jaar,inwoners_in_de_leeftijd_van_5564_jaar,inwoners_in_de_leeftijd_van_6574_jaar,inwoners_in_de_leeftijd_van_7584_jaar,inwoners_in_de_leeftijd_van_85_jaar_en_ouder,inwoners_in_de_leeftijd_van_017_jaar,inwoners_in_de_leeftijd_van_1864_jaar,inwoners_in_de_leeftijd_van_65_jaar_en_ouder,gemiddeld_gestandaardiseerd_inkomen_per_huishouden,huishoudens_onder_105_van_sociaal_minimum,total_buil,occupied_p,unoccupied,pre_1945,1945_1960,1961_1980,1981_2000,2001_2010,2011_2024,high_effic,moderate_e,low_effici,unknown_ef,coaching_sessions,sde_projects,isde_projects,sce_projects,local_subsidy_projects,latitude,longitude,total subsidies
veldhoek,2017,8,0.4,0.2,0.5,0.63,0.2,1,15,99,99,244,5,12,32,21,27,43,42,32,24,6,49,133,62,0,-,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,0,0,0,52.51638412,6.14607182,0
veldhoek,2018,9,0.4,0.2,0.5,0.68,0.21,2,20,100,100,230,5,9,27,21,23,47,39,32,23,4,41,130,59,0,-,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,0,0,0,52.51638412,6.14607182,0
veldhoek,2019,9,0.4,0.2,0.5,0.78,0.22,4,20,102,102,250,5,14,29,19,28,55,39,33,23,5,48,141,61,53800,0,40,95,5,19,6,6,4,2,0,6,18,15,1,0,1,0,0,0,52.51638412,6.14607182,1
veldhoek,2020,8,0.4,0.1,0.4,0.79,0.22,8,25,103,104,266,9,17,22,25,35,61,36,32,24,5,48,157,61,60500,0,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,0,0,0,52.51638412,6.14607182,0
veldhoek,2021,7,0.5,0.1,0.4,0.83,0.23,7,23,105,105,267,8,20,20,27,30,61,37,34,22,8,48,155,64,61100,5,40,95,5,19,6,6,4,2,0,6,18,15,1,0,1,3,0,0,52.51638412,6.14607182,4
veldhoek,2022,6,0.4,0.1,0.3,2.26,0.5,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,8,0,0,52.51638412,6.14607182,8
veldhoek,2023,5,0.4,0.1,0.3,1.35,0.37,23,0,106,106,269,2,23,15,36,24,62,42,34,23,8,40,164,65,0,0,40,95,5,19,6,6,4,2,0,6,18,15,1,1,0,14,0,0,52.51638412,6.14607182,14
veldhoek,2024,0,0,0,0,0,0,0,0,106,106,276,6,26,18,28,32,53,46,35,20,12,50,159,67,0,0,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,4,0,0,52.51638412,6.14607182,4
veldhoek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,0,0,0,52.51638412,6.14607182,0
kantorenterrein oosterenk,2015,0,0,0,0,0.62,0.22,0,0,10,10,13,0,0,0,3,3,1,2,2,2,0,0,9,4,0,.,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2016,0,0,0,0,0.64,0.2,0,5,10,10,14,0,0,4,2,1,1,1,3,2,0,4,5,5,0,-,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2017,0,0,0,0,0.63,0.2,0,5,5,5,20,0,0,6,3,3,1,1,4,2,0,6,8,6,0,-,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2018,0,0,0,0,0.68,0.21,0,5,5,5,14,0,0,5,1,0,1,1,4,2,0,5,3,6,0,-,273,100,0,0,0,2,120,89,0,171,41,11,50,0,2,0,0,0,52.51106097,6.126690566,2
kantorenterrein oosterenk,2019,0,0.4,0.2,0,0.78,0.22,41,5,74,74,131,0,0,7,56,51,7,3,5,2,0,7,117,7,0,-,273,100,0,0,0,2,120,89,0,171,41,11,50,0,1,0,0,0,52.51106097,6.126690566,1
kantorenterrein oosterenk,2020,2,0.2,0.1,0.1,0.79,0.22,43,0,123,123,175,0,0,5,74,60,16,12,6,2,0,5,162,8,21100,20,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2021,2,0.2,0.1,0.1,0.83,0.23,41,3,123,123,181,0,0,7,67,73,15,10,7,2,0,7,165,9,20200,25,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2022,4,0.3,0.1,0.2,2.26,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2023,4,0.3,0.1,0.2,1.35,0.37,0,0,193,193,780,19,64,63,177,253,132,40,26,4,2,146,602,32,0,0,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2024,0,0,0,0,0,0,0,0,198,198,796,22,57,72,158,254,140,40,42,6,5,151,592,53,0,0,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
kantorenterrein oosterenk,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,100,0,0,0,2,120,89,0,171,41,11,50,0,0,0,0,0,52.51106097,6.126690566,0
bedrijventerrein hessenpoort,2015,2,0.1,0.1,0.1,0.62,0.22,0,0,29,29,73,2,6,12,4,7,15,12,6,9,0,20,38,15,0,.,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,2,0,0,0,52.53362215,6.172383132,2
bedrijventerrein hessenpoort,2016,2,0.1,0.1,0.1,0.64,0.2,0,5,29,29,72,2,7,12,4,5,17,13,4,8,0,21,39,12,0,-,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,1,0,0,0,52.53362215,6.172383132,1
bedrijventerrein hessenpoort,2017,2,0.1,0,0.1,0.63,0.2,0,5,29,29,73,3,6,8,5,9,16,14,3,8,1,17,44,12,0,-,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,3,0,0,0,52.53362215,6.172383132,3
bedrijventerrein hessenpoort,2018,2,0.1,0,0.1,0.68,0.21,0,5,28,28,70,2,7,6,6,7,15,15,3,8,1,15,43,12,0,-,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,2,0,0,0,52.53362215,6.172383132,2
bedrijventerrein hessenpoort,2019,2,0.1,0,0.1,0.78,0.22,0,0,28,28,72,1,6,6,9,11,15,14,2,7,1,13,49,10,0,-,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,3,0,0,0,52.53362215,6.172383132,3
bedrijventerrein hessenpoort,2020,2,0.1,0,0.1,0.79,0.22,4,8,32,32,75,2,6,4,9,10,17,16,4,5,2,12,52,11,0,-,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,2,0,0,0,52.53362215,6.172383132,2
bedrijventerrein hessenpoort,2021,2,0.1,0,0.1,0.83,0.23,4,12,32,32,77,1,6,5,10,9,18,15,6,6,1,12,52,13,0,-,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,2,0,0,0,52.53362215,6.172383132,2
bedrijventerrein hessenpoort,2022,2,0.1,0,0.1,2.26,0.5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,1,1,0,0,52.53362215,6.172383132,2
bedrijventerrein hessenpoort,2023,1,0.1,0,0.1,1.35,0.37,0,0,32,32,77,3,4,7,10,7,19,14,6,5,2,14,50,13,0,0,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,2,4,0,0,52.53362215,6.172383132,6
bedrijventerrein hessenpoort,2024,0,0,0,0,0,0,0,0,32,32,74,4,4,7,5,8,17,14,9,5,1,15,44,15,0,0,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,1,1,0,0,52.53362215,6.172383132,2
bedrijventerrein hessenpoort,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,89.23076923,10.76923077,6,2,1,4,23,0,31,7,5,22,0,0,0,0,0,52.53362215,6.172383132,0
tolhuislanden,2015,3,0.2,0.1,0.2,0.62,0.22,0,0,52,52,184,11,15,24,31,27,36,18,18,4,0,50,112,22,0,.,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,0,0,0,52.56198797,6.193008374,0
tolhuislanden,2016,4,0.2,0.1,0.2,0.64,0.2,0,5,53,53,179,8,17,22,30,26,34,20,18,4,0,47,110,22,0,-,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,0,0,0,52.56198797,6.193008374,0
tolhuislanden,2017,3,0.2,0.1,0.2,0.63,0.2,0,5,54,54,180,9,18,17,29,29,35,21,15,7,0,44,114,22,0,-,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,0,0,0,52.56198797,6.193008374,0
tolhuislanden,2018,4,0.2,0.1,0.2,0.68,0.21,0,5,55,55,177,10,16,17,28,29,29,25,14,9,0,43,111,23,0,-,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,0,0,0,52.56198797,6.193008374,0
tolhuislanden,2019,4,0.2,0.1,0.2,0.78,0.22,0,5,55,55,170,7,19,16,23,29,30,27,11,8,0,42,109,19,0,-,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,0,0,0,52.56198797,6.193008374,0
tolhuislanden,2020,4,0.2,0.1,0.2,0.79,0.22,0,6,55,55,174,12,18,13,22,28,32,29,8,12,0,43,111,20,0,-,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,0,0,0,52.56198797,6.193008374,0
tolhuislanden,2021,4,0.2,0.1,0.2,0.83,0.23,1,8,55,55,173,10,19,15,23,23,34,24,13,12,0,44,104,25,0,-,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,4,0,0,52.56198797,6.193008374,4
tolhuislanden,2022,3,0.2,0.1,0.2,2.26,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,2,0,0,52.56198797,6.193008374,2
tolhuislanden,2023,2,0.2,0,0.1,1.35,0.37,0,0,55,55,180,10,20,14,23,28,34,25,12,13,1,44,110,26,0,0,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,4,0,0,52.56198797,6.193008374,4
tolhuislanden,2024,0,0,0,0,0,0,0,0,55,55,163,8,17,10,19,29,31,21,13,14,1,35,100,28,0,0,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,2,0,0,52.56198797,6.193008374,2
tolhuislanden,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,100,0,4,5,1,1,1,0,1,7,4,0,0,0,0,0,0,52.56198797,6.193008374,0
herfte,2015,10,0.6,0.3,0.6,0.62,0.22,0,0,134,134,383,11,34,53,29,35,77,75,37,22,10,98,216,69,34400,0,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,0,0,0,52.50396174,6.160898871,0
herfte,2016,11,0.6,0.3,0.6,0.64,0.2,0,20,138,138,392,14,33,56,29,38,74,77,38,25,8,103,218,71,36700,0,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,0,0,0,52.50396174,6.160898871,0
herfte,2017,11,0.6,0.3,0.6,0.63,0.2,0,25,139,139,388,14,31,53,33,34,75,75,42,25,6,98,217,73,39500,0,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,0,0,0,52.50396174,6.160898871,0
herfte,2018,11,0.6,0.3,0.6,0.68,0.21,3,30,141,141,399,11,31,50,44,40,69,82,41,23,8,92,235,72,40600,4,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,0,0,0,52.50396174,6.160898871,0
herfte,2019,10,0.6,0.2,0.6,0.78,0.22,3,30,139,139,399,11,30,44,55,35,68,83,42,24,7,85,241,73,41800,4,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,2,0,0,0,52.50396174,6.160898871,2
herfte,2020,9,0.6,0.2,0.5,0.79,0.22,8,38,139,139,393,13,29,37,55,41,69,78,44,18,9,79,243,71,40400,3,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,2,0,0,0,52.50396174,6.160898871,2
herfte,2021,9,0.6,0.2,0.5,0.83,0.23,10,0,141,141,386,9,26,39,43,37,67,80,58,17,10,74,227,85,43200,3,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,1,6,0,0,52.50396174,6.160898871,7
herfte,2022,8,0.6,0.2,0.4,2.26,0.5,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,5,0,0,52.50396174,6.160898871,5
herfte,2023,6,0.6,0.1,0.3,1.35,0.37,22,0,145,145,403,12,30,47,44,39,77,70,58,19,7,89,230,84,0,0,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,12,0,0,52.50396174,6.160898871,12
herfte,2024,0,0,0,0,0,0,0,0,146,146,412,9,35,38,48,45,76,74,60,21,6,82,243,87,0,0,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,19,0,0,52.50396174,6.160898871,19
herfte,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,98.61111111,1.388888889,16,8,20,13,5,0,16,30,23,3,0,0,0,0,0,52.50396174,6.160898871,0
bedrijventerrein marslanden-zuid,2015,0,0,0,0,0.62,0.22,0,0,7,7,138,1,10,4,19,43,48,10,1,2,0,15,120,3,0,.,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,0,0,0,0,52.49251982,6.13024208,0
bedrijventerrein marslanden-zuid,2016,0,0,0,0,0.64,0.2,0,5,9,9,156,0,8,5,11,63,55,10,2,2,0,13,139,4,0,-,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,2,0,0,0,52.49251982,6.13024208,2
bedrijventerrein marslanden-zuid,2017,0,0,0,0,0.63,0.2,0,5,9,9,152,0,7,6,10,60,54,13,0,2,0,13,137,2,0,-,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,1,0,0,0,52.49251982,6.13024208,1
bedrijventerrein marslanden-zuid,2018,0,0,0,0,0.68,0.21,0,5,9,9,166,0,7,6,13,59,66,12,1,2,0,13,150,3,0,-,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,2,0,0,0,52.49251982,6.13024208,2
bedrijventerrein marslanden-zuid,2019,0,0,0,0,0.78,0.22,0,5,9,9,162,0,4,8,7,67,57,14,2,3,0,12,145,5,0,-,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,7,0,0,0,52.49251982,6.13024208,7
bedrijventerrein marslanden-zuid,2020,1,0,0,0,0.79,0.22,0,5,9,9,171,0,2,10,11,67,61,18,1,1,0,12,157,2,0,-,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,5,0,0,0,52.49251982,6.13024208,5
bedrijventerrein marslanden-zuid,2021,1,0,0,0,0.83,0.23,0,0,9,9,171,0,2,8,17,70,54,15,3,2,0,10,156,5,0,-,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,7,0,0,0,52.49251982,6.13024208,7
bedrijventerrein marslanden-zuid,2022,1,0,0,0,2.26,0.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,1,0,0,0,52.49251982,6.13024208,1
bedrijventerrein marslanden-zuid,2023,0,0,0,0,1.35,0.37,0,0,10,10,175,0,0,7,24,85,43,13,0,3,0,7,165,3,0,0,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,1,0,0,0,52.49251982,6.13024208,1
bedrijventerrein marslanden-zuid,2024,0,0,0,0,0,0,0,0,10,10,181,0,0,7,19,77,59,16,3,0,0,7,171,3,0,0,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,0,0,0,0,52.49251982,6.13024208,0
bedrijventerrein marslanden-zuid,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,99.05063291,0.949367089,0,0,48,107,149,0,200,83,13,20,0,0,0,0,0,52.49251982,6.13024208,0
wijthmen,2015,14,0.9,0.5,0.8,0.62,0.22,0,0,243,244,621,36,46,45,50,99,123,89,72,50,11,127,361,133,28500,4,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,0,0,0,52.48561471,6.169043264,0
wijthmen,2016,14,0.9,0.4,0.8,0.64,0.2,0,20,242,243,626,35,51,44,54,89,128,95,72,48,10,130,366,130,30600,4,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,0,0,0,52.48561471,6.169043264,0
wijthmen,2017,14,0.9,0.4,0.8,0.63,0.2,0,20,248,249,622,32,55,38,55,89,118,106,68,50,11,125,368,129,30500,2,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,0,0,0,52.48561471,6.169043264,0
wijthmen,2018,14,0.9,0.4,0.8,0.68,0.21,2,25,246,247,629,28,59,47,54,86,120,108,64,50,13,134,368,127,31800,2,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,0,0,0,52.48561471,6.169043264,0
wijthmen,2019,14,0.9,0.3,0.8,0.78,0.22,2,25,245,246,619,23,57,43,53,87,121,110,60,55,10,123,371,125,33800,2,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,0,0,0,52.48561471,6.169043264,0
wijthmen,2020,13,0.8,0.2,0.7,0.79,0.22,5,43,245,246,604,15,55,42,52,90,112,116,54,57,11,112,370,122,33700,4,107,100,0,17,4,40,22,16,0,28,59,18,2,0,1,0,0,0,52.48561471,6.169043264,1
wijthmen,2021,14,0.9,0.3,0.8,0.83,0.23,5,50,247,248,596,15,52,40,57,79,111,111,58,62,11,107,358,131,35100,2,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,3,0,0,52.48561471,6.169043264,3
wijthmen,2022,12,0.8,0.2,0.7,2.26,0.5,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,18,0,0,52.48561471,6.169043264,18
wijthmen,2023,10,0.8,0.2,0.5,1.35,0.37,20,0,248,249,604,13,53,36,58,86,116,109,59,63,11,102,369,133,0,0,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,17,0,0,52.48561471,6.169043264,17
wijthmen,2024,0,0,0,0,0,0,0,0,248,248,601,16,42,41,56,85,118,111,57,61,14,99,370,132,0,0,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,14,0,2,52.48561471,6.169043264,16
wijthmen,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,100,0,17,4,40,22,16,0,28,59,18,2,0,0,1,0,0,52.48561471,6.169043264,1
oud-schelle,2015,23,1.5,0.8,1.3,0.62,0.22,0,0,436,436,1188,53,139,114,87,149,312,141,119,48,26,306,689,193,32300,2,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,0,0,0,52.49695299,6.099591103,0
oud-schelle,2016,24,1.6,0.8,1.4,0.64,0.2,0,65,484,484,1297,74,168,113,92,193,319,154,117,49,18,355,758,184,38400,1,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,0,0,0,52.49695299,6.099591103,0
oud-schelle,2017,24,1.6,0.7,1.4,0.63,0.2,0,80,484,484,1377,80,191,125,97,202,335,156,118,52,21,396,790,191,36900,1,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,0,0,0,52.49695299,6.099591103,0
oud-schelle,2018,24,1.5,0.6,1.4,0.68,0.21,5,95,486,486,1365,59,181,141,107,195,324,167,121,50,20,381,793,191,38000,1,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,0,0,0,52.49695299,6.099591103,0
oud-schelle,2019,24,1.5,0.6,1.4,0.78,0.22,5,115,486,486,1400,61,189,149,111,194,331,174,110,60,21,399,810,191,41100,1,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,1,0,0,0,52.49695299,6.099591103,1
oud-schelle,2020,24,1.5,0.4,1.3,0.79,0.22,5,148,486,486,1393,47,187,149,119,178,331,177,122,59,24,383,805,205,40100,1,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,0,0,0,52.49695299,6.099591103,0
oud-schelle,2021,24,1.6,0.5,1.3,0.83,0.23,5,174,486,486,1423,55,197,135,130,181,337,181,123,63,21,387,829,207,43900,1,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,6,0,0,52.49695299,6.099591103,6
oud-schelle,2022,21,1.5,0.4,1.2,2.26,0.5,19,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,15,0,0,52.49695299,6.099591103,15
oud-schelle,2023,17,1.4,0.3,0.9,1.35,0.37,44,0,486,486,1428,57,184,152,130,151,341,202,125,66,20,393,824,211,0,0,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,4,0,43,0,0,52.49695299,6.099591103,43
oud-schelle,2024,0,0,0,0,0,0,0,0,486,486,1397,55,167,147,130,130,344,209,125,75,15,369,813,215,0,0,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,1,0,23,0,1,52.49695299,6.099591103,24
oud-schelle,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,99.08675799,0.913242009,77,19,13,45,19,0,84,77,57,1,0,0,1,0,0,52.49695299,6.099591103,1
schellerhoek,2015,15,1.3,0.7,0.9,0.62,0.22,0,0,366,369,1036,37,114,106,101,121,327,164,57,8,1,257,713,66,34500,0,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,0,0,0,52.49761524,6.103153726,0
schellerhoek,2016,15,1.2,0.6,0.8,0.64,0.2,0,65,368,371,1024,35,110,98,104,125,299,185,59,7,2,243,713,68,36500,0,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,0,0,0,52.49761524,6.103153726,0
schellerhoek,2017,16,1.2,0.5,0.9,0.63,0.2,0,70,368,371,1007,35,93,95,103,129,281,193,68,8,2,223,706,78,36900,1,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,0,0,0,52.49761524,6.103153726,0
schellerhoek,2018,15,1.2,0.5,0.9,0.68,0.21,0,90,370,373,991,35,92,90,91,124,271,204,71,12,1,217,690,84,36800,0,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,0,0,0,52.49761524,6.103153726,0
schellerhoek,2019,15,1.1,0.4,0.9,0.78,0.22,0,110,370,373,995,42,95,78,96,128,253,209,78,14,2,215,686,94,38600,1,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,0,0,0,52.49761524,6.103153726,0
schellerhoek,2020,14,1.1,0.3,0.8,0.79,0.22,0,135,370,373,979,37,88,86,91,132,230,219,78,15,3,211,672,96,40700,1,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,0,0,0,52.49761524,6.103153726,0
schellerhoek,2021,15,1.1,0.3,0.8,0.83,0.23,4,164,370,373,976,43,86,85,76,144,223,223,83,11,2,214,666,96,41700,1,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,5,0,0,52.49761524,6.103153726,5
schellerhoek,2022,13,1,0.3,0.7,2.26,0.5,11,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,13,0,0,52.49761524,6.103153726,13
schellerhoek,2023,11,0.9,0.2,0.6,1.35,0.37,26,0,371,374,982,40,82,81,83,144,202,210,115,23,2,203,639,140,0,0,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,31,0,0,52.49761524,6.103153726,31
schellerhoek,2024,0,0,0,0,0,0,0,0,372,375,956,38,76,84,67,140,193,207,116,34,1,198,607,151,0,0,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,1,0,25,0,0,52.49761524,6.103153726,25
schellerhoek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,98.08917197,1.910828025,0,0,0,147,8,0,54,103,0,0,0,0,2,0,0,52.49761524,6.103153726,2
schellerbroek,2015,27,1.9,1,1.5,0.62,0.22,0,0,691,691,1511,47,82,106,168,253,329,277,150,77,22,235,1027,249,31400,5,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,0,0,0,52.49878289,6.084376411,0
schellerbroek,2016,26,1.8,0.9,1.5,0.64,0.2,0,120,694,694,1495,41,87,98,172,249,313,276,158,71,30,226,1010,259,32300,6,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,0,0,0,52.49878289,6.084376411,0
schellerbroek,2017,27,1.8,0.8,1.5,0.63,0.2,0,130,694,694,1482,42,92,94,153,260,301,281,155,79,25,228,995,259,32800,6,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,0,0,0,52.49878289,6.084376411,0
schellerbroek,2018,26,1.7,0.7,1.5,0.68,0.21,0,145,694,694,1477,49,97,77,160,259,275,285,166,81,28,223,979,275,31200,8,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,1,0,0,0,52.49878289,6.084376411,1
schellerbroek,2019,26,1.7,0.6,1.5,0.78,0.22,0,170,695,695,1489,50,107,77,153,262,268,281,174,87,30,234,964,291,33000,7,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,0,0,0,52.49878289,6.084376411,0
schellerbroek,2020,26,1.6,0.5,1.5,0.79,0.22,0,188,695,695,1442,54,97,80,146,253,250,263,189,79,31,231,912,299,34200,8,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,0,0,0,52.49878289,6.084376411,0
schellerbroek,2021,27,1.7,0.5,1.5,0.83,0.23,7,221,695,695,1453,50,99,81,140,267,250,258,192,88,28,230,915,308,35700,8,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,8,0,0,52.49878289,6.084376411,8
