postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN
8013ZA,Wijk 13 Assendorp,Pierik,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.50290451,6.113100078,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8013ZA,Wijk 13 Assendorp,Pierik,2022,Vloerisolatie,Vloerisolatie,52.50290451,6.113100078,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8013ZA,Wijk 13 Assendorp,Pierik,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.50290451,6.113100078,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8013ZB,Wijk 13 Assendorp,Pierik,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.50283561,6.112827795,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8013ZB,Wijk 13 Assendorp,Pierik,2021,Vloerisolatie,Bodemisolatie,52.50283561,6.112827795,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8013ZB,Wijk 13 Assendorp,Pierik,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.50283561,6.112827795,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8013ZC,Wijk 13 Assendorp,Pierik,2023,Glasisolatie,HR++ glas U <= 1,52.50341065,6.113750253,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8013ZC,Wijk 13 Assendorp,Pierik,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.50341065,6.113750253,27,106,134,Pierik,Pierik,629634.3643,3566.686937
8014AB,Wijk 51 Ittersum,Gerenlanden,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.49130336,6.107947923,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AB,Wijk 51 Ittersum,Gerenlanden,2023,Dakisolatie,Dakisolatie,52.49130336,6.107947923,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AB,Wijk 51 Ittersum,Gerenlanden,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.49130336,6.107947923,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AB,Wijk 51 Ittersum,Gerenlanden,2023,Vloerisolatie,Vloerisolatie,52.49130336,6.107947923,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AB,Wijk 51 Ittersum,Gerenlanden,2024,Warmtepomp,Lucht-water >= 3,52.49130336,6.107947923,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AC,Wijk 51 Ittersum,Gerenlanden,2021,Warmtepomp,Lucht-water >= 3,52.4901348,6.109163413,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AC,Wijk 51 Ittersum,Gerenlanden,2025,Warmtepomp,Lucht-water >= 3,52.4901348,6.109163413,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AD,Wijk 51 Ittersum,Gerenlanden,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.48860342,6.1108695,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AD,Wijk 51 Ittersum,Gerenlanden,2022,Warmtepomp,Lucht-water >= 3,52.48860342,6.1108695,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AD,Wijk 51 Ittersum,Gerenlanden,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.48860342,6.1108695,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AD,Wijk 51 Ittersum,Gerenlanden,2023,Warmtepomp,Lucht-water < 1 kW,52.48860342,6.1108695,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AD,Wijk 51 Ittersum,Gerenlanden,2023,Warmtepomp,Lucht-water >= 3,52.48860342,6.1108695,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AD,Wijk 51 Ittersum,Gerenlanden,2024,Glasisolatie,HR++ glas U <= 1,52.48860342,6.1108695,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AE,Wijk 51 Ittersum,Gerenlanden,2022,Warmtepomp,Lucht-water < 1 kW,52.48696149,6.113341877,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AE,Wijk 51 Ittersum,Gerenlanden,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48696149,6.113341877,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2022,Glasisolatie,HR++ glas U <= 1,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2023,Dakisolatie,Dakisolatie,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2023,Gevelisolatie,Binnen- of buitengevelisolatie,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2023,Glasisolatie,HR++ glas U <= 1,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2023,Vloerisolatie,Vloerisolatie,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2023,Warmtepomp,Lucht-water < 1 kW,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2023,Warmtepomp,Lucht-water >= 3,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2024,Dakisolatie,Dakisolatie,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2024,Gevelisolatie,Binnen- of buitengevelisolatie,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AG,Wijk 51 Ittersum,Oud-Ittersum,2024,Vloerisolatie,Vloerisolatie,52.49099962,6.107312872,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AH,Wijk 51 Ittersum,Oud-Ittersum,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.48972254,6.108876038,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AH,Wijk 51 Ittersum,Oud-Ittersum,2022,Vloerisolatie,Bodemisolatie,52.48972254,6.108876038,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AH,Wijk 51 Ittersum,Oud-Ittersum,2023,Warmtepomp,Lucht-water < 1 kW,52.48972254,6.108876038,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2023,Dakisolatie,Dakisolatie,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2023,Gevelisolatie,Binnen- of buitengevelisolatie,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2023,Glasisolatie,Triple glas U <= 0,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2023,Vloerisolatie,Vloerisolatie,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2023,Warmtepomp,Lucht-water < 1 kW,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2023,Warmtepomp,Lucht-water >= 3,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2023,Zonneboiler,> 5 m2 en <= 10 m2,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AJ,Wijk 51 Ittersum,Oud-Ittersum,2025,Warmtepomp,Lucht-water >= 3,52.48856945,6.110176837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AK,Wijk 51 Ittersum,Oud-Ittersum,2024,Glasisolatie,HR++ glas U <= 1,52.48727934,6.111479633,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AL,Wijk 51 Ittersum,Ittersumerlanden,2023,Glasisolatie,HR++ glas U <= 1,52.48356579,6.115516323,26,105,511,Ittersumerlanden,Ittersumerlanden,499928.5465,3019.939624
8014AL,Wijk 51 Ittersum,Ittersumerlanden,2024,Warmtepomp,Lucht-water >= 3,52.48356579,6.115516323,26,105,511,Ittersumerlanden,Ittersumerlanden,499928.5465,3019.939624
8014AM,Wijk 51 Ittersum,Oud-Ittersum,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.4865822,6.1105746,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AM,Wijk 51 Ittersum,Oud-Ittersum,2021,Vloerisolatie,Bodemisolatie,52.4865822,6.1105746,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AM,Wijk 51 Ittersum,Oud-Ittersum,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.4865822,6.1105746,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AM,Wijk 51 Ittersum,Oud-Ittersum,2022,Vloerisolatie,Vloerisolatie,52.4865822,6.1105746,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AM,Wijk 51 Ittersum,Oud-Ittersum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.4865822,6.1105746,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AM,Wijk 51 Ittersum,Oud-Ittersum,2023,Vloerisolatie,Vloerisolatie,52.4865822,6.1105746,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2021,Dakisolatie,Dakisolatie,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2021,Glasisolatie,HR++ glas U <= 1,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2023,Dakisolatie,Dakisolatie,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2023,Vloerisolatie,Vloerisolatie,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2024,Gevelisolatie,Binnen- of buitengevelisolatie,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2024,Glasisolatie,HR++ glas U <= 1,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2024,Glasisolatie,Triple glas U <= 0,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AN,Wijk 51 Ittersum,Oud-Ittersum,2024,Warmtepomp,Lucht-water >= 3,52.48705263,6.110723837,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2022,Glasisolatie,Triple glas U <= 0,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2022,Vloerisolatie,Vloerisolatie,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2022,Warmtepomp,Lucht-water >= 3,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2023,Dakisolatie,Dakisolatie,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AS,Wijk 51 Ittersum,Oud-Ittersum,2024,Warmtepomp,Lucht-water >= 3,52.48833552,6.10578444,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AT,Wijk 51 Ittersum,Oud-Ittersum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.48867223,6.1070161,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AT,Wijk 51 Ittersum,Oud-Ittersum,2024,Glasisolatie,Triple glas U <= 0,52.48867223,6.1070161,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AT,Wijk 51 Ittersum,Oud-Ittersum,2024,Vloerisolatie,Vloerisolatie,52.48867223,6.1070161,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AX,Wijk 51 Ittersum,Oud-Ittersum,2022,Vloerisolatie,Bodemisolatie,52.4877491,6.106788875,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AZ,Wijk 51 Ittersum,Oud-Ittersum,2021,Glasisolatie,HR++ glas U <= 1,52.48808821,6.106853463,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014AZ,Wijk 51 Ittersum,Oud-Ittersum,2022,Vloerisolatie,Vloerisolatie,52.48808821,6.106853463,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BA,Wijk 51 Ittersum,Oud-Ittersum,2022,Glasisolatie,HR++ glas U <= 1,52.48751433,6.10834513,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BA,Wijk 51 Ittersum,Oud-Ittersum,2023,Glasisolatie,HR++ glas U <= 1,52.48751433,6.10834513,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BA,Wijk 51 Ittersum,Oud-Ittersum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.48751433,6.10834513,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BA,Wijk 51 Ittersum,Oud-Ittersum,2023,Vloerisolatie,Bodemisolatie,52.48751433,6.10834513,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BB,Wijk 51 Ittersum,Oud-Ittersum,2023,Glasisolatie,HR++ glas U <= 1,52.48688204,6.106665294,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BB,Wijk 51 Ittersum,Oud-Ittersum,2023,Glasisolatie,Triple glas U <= 0,52.48688204,6.106665294,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BB,Wijk 51 Ittersum,Oud-Ittersum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.48688204,6.106665294,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BC,Wijk 51 Ittersum,Oud-Ittersum,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.48775654,6.107849604,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BC,Wijk 51 Ittersum,Oud-Ittersum,2021,Vloerisolatie,Vloerisolatie,52.48775654,6.107849604,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BC,Wijk 51 Ittersum,Oud-Ittersum,2023,Dakisolatie,Dakisolatie,52.48775654,6.107849604,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BC,Wijk 51 Ittersum,Oud-Ittersum,2023,Glasisolatie,HR++ glas U <= 1,52.48775654,6.107849604,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BD,Wijk 51 Ittersum,Oud-Ittersum,2021,Dakisolatie,Dakisolatie,52.48711309,6.106306712,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BD,Wijk 51 Ittersum,Oud-Ittersum,2021,Glasisolatie,HR++ glas U <= 1,52.48711309,6.106306712,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BD,Wijk 51 Ittersum,Oud-Ittersum,2024,Glasisolatie,HR++ glas U <= 1,52.48711309,6.106306712,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BD,Wijk 51 Ittersum,Oud-Ittersum,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.48711309,6.106306712,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BD,Wijk 51 Ittersum,Oud-Ittersum,2024,Vloerisolatie,Vloerisolatie,52.48711309,6.106306712,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BD,Wijk 51 Ittersum,Oud-Ittersum,2024,Warmtepomp,Lucht-water >= 3,52.48711309,6.106306712,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BG,Wijk 51 Ittersum,Gerenlanden,2021,Warmtepomp,Lucht-water >= 3,52.48831796,6.111922936,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014BH,Wijk 51 Ittersum,Ittersumerbroek,2022,Warmtepomp,Grond-water > 10 kW en <= 70 kW,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 51 Ittersum,Ittersumerbroek,2022,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 51 Ittersum,Ittersumerbroek,2022,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 51 Ittersum,Ittersumerbroek,2022,Zonneboiler,> 5 m2 en <= 10 m2,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 51 Ittersum,Ittersumerbroek,2022,Zonneboiler,> 5 m2 en <= 10 m2 zonneboilercombi,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2021,Dakisolatie,Zolder- of vlieringvloer,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2021,Gevelisolatie,Binnen- of buitengevelisolatie,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2021,Glasisolatie,HR++ glas U <= 1,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2021,Vloerisolatie,Vloerisolatie,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BH,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2022,Glasisolatie,HR++ glas U <= 1,52.47615882,6.123465363,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BK,Wijk 51 Ittersum,Ittersumerlanden,2024,Warmtepomp,Lucht-water >= 3,52.47598995,6.114389196,41,120,512,Ittersumerbroek,Ittersumerbroek,572907.5432,3244.124153
8014BZ,Wijk 51 Ittersum,Oud-Ittersum,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48978025,6.106417873,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BZ,Wijk 51 Ittersum,Oud-Ittersum,2022,Warmtepomp,Lucht-water >= 3,52.48978025,6.106417873,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BZ,Wijk 51 Ittersum,Oud-Ittersum,2023,Warmtepomp,Lucht-water >= 3,52.48978025,6.106417873,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014BZ,Wijk 51 Ittersum,Oud-Ittersum,2025,Warmtepomp,Lucht-water >= 3,52.48978025,6.106417873,45,124,510,Oud Ittersum,Oud-Ittersum,352962.8882,2585.980782
8014CA,Wijk 51 Ittersum,Gerenlanden,2021,Dakisolatie,Dakisolatie,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2021,Gevelisolatie,Binnen- of buitengevelisolatie,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2021,Glasisolatie,HR++ glas U <= 1,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2021,Vloerisolatie,Vloerisolatie,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2022,Dakisolatie,Dakisolatie,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2022,Glasisolatie,HR++ glas U <= 1,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2022,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2022,Zonneboiler,<= 5 m2,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2023,Zonneboiler,> 5 m2 en <= 10 m2,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CA,Wijk 51 Ittersum,Gerenlanden,2024,Warmtepomp,Lucht-water >= 3,52.49193985,6.109323596,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CB,Wijk 51 Ittersum,Gerenlanden,2021,Glasisolatie,Triple glas U <= 0,52.49143533,6.1087359,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CB,Wijk 51 Ittersum,Gerenlanden,2021,Vloerisolatie,Vloerisolatie,52.49143533,6.1087359,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CB,Wijk 51 Ittersum,Gerenlanden,2023,Glasisolatie,Triple glas U <= 0,52.49143533,6.1087359,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CB,Wijk 51 Ittersum,Gerenlanden,2023,Vloerisolatie,Vloerisolatie,52.49143533,6.1087359,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CC,Wijk 51 Ittersum,Gerenlanden,2022,Glasisolatie,HR++ glas U <= 1,52.49161458,6.10983945,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CC,Wijk 51 Ittersum,Gerenlanden,2024,Glasisolatie,HR++ glas U <= 1,52.49161458,6.10983945,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CC,Wijk 51 Ittersum,Gerenlanden,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.49161458,6.10983945,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CD,Wijk 51 Ittersum,Gerenlanden,2022,Vloerisolatie,Vloerisolatie,52.49109414,6.110681168,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CD,Wijk 51 Ittersum,Gerenlanden,2023,Glasisolatie,HR++ glas U <= 1,52.49109414,6.110681168,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CD,Wijk 51 Ittersum,Gerenlanden,2023,Glasisolatie,Triple glas U <= 0,52.49109414,6.110681168,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CD,Wijk 51 Ittersum,Gerenlanden,2023,Vloerisolatie,Vloerisolatie,52.49109414,6.110681168,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CD,Wijk 51 Ittersum,Gerenlanden,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.49109414,6.110681168,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CE,Wijk 51 Ittersum,Gerenlanden,2022,Dakisolatie,Dakisolatie,52.49083867,6.109938805,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CE,Wijk 51 Ittersum,Gerenlanden,2022,Vloerisolatie,Bodemisolatie,52.49083867,6.109938805,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CE,Wijk 51 Ittersum,Gerenlanden,2022,Vloerisolatie,Vloerisolatie,52.49083867,6.109938805,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CE,Wijk 51 Ittersum,Gerenlanden,2022,Warmtepomp,Lucht-water >= 3,52.49083867,6.109938805,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CE,Wijk 51 Ittersum,Gerenlanden,2023,Glasisolatie,HR++ glas U <= 1,52.49083867,6.109938805,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CE,Wijk 51 Ittersum,Gerenlanden,2023,Glasisolatie,Isolerende deur Ud <= 1,52.49083867,6.109938805,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
8014CE,Wijk 51 Ittersum,Gerenlanden,2023,Glasisolatie,Triple glas U <= 0,52.49083867,6.109938805,28,107,514,Gerenlanden,Gerenlanden,576134.2167,3190.040078
