postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Panelen in kozijn U <= 1
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Warmtepomp,Lucht-water >= 1 kW en < 3
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3
8033CC,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3
8033CE,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water < 1 kW
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,Triple glas U <= 0
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie
8033CN,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CN,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033CN,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033CP,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1
8033CP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033CP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033CR,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033CR,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033CR,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Bodemisolatie
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water < 1 kW
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 3
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Bodemisolatie
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Dakisolatie,Dakisolatie
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Triple glas U <= 0
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Zonneboiler,<= 5 m2
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Triple glas U <= 0
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Bodemisolatie
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3
8033DE,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DE,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Panelen in kozijn U <= 1
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Triple glas U <= 0
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Dakisolatie,Dakisolatie
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033DH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DH,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Isolerende deur Ud <= 1
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Isolerende deur Ud <= 1
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Triple glas U <= 0
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Dakisolatie,Dakisolatie
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Triple glas U <= 0
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 3
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Dakisolatie,Dakisolatie
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Isolerende deur Ud <= 1
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Bodemisolatie
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Triple glas U <= 0
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Bodemisolatie
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2025.0,Warmtepomp,Lucht-water >= 3
8033DM,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Dakisolatie,Dakisolatie
8033DM,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033DM,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,Triple glas U <= 0
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Triple glas U <= 0
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Isolerende deur Ud <= 1
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Bodemisolatie
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Warmtepomp,Lucht-water >= 3
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Bodemisolatie
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Bodemisolatie
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Triple glas U <= 0
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie
8033EC,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8033EC,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie
8033ED,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie
8033ED,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie
8034PA,Wijk 32 Vechtlanden,Langenholte,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PA,Wijk 32 Vechtlanden,Langenholte,2023.0,Vloerisolatie,Vloerisolatie
8034PA,Wijk 32 Vechtlanden,Langenholte,2024.0,Glasisolatie,HR++ glas U <= 1
8034PA,Wijk 32 Vechtlanden,Langenholte,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8034PB,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water >= 3
8034PB,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Warmtepomp,Lucht-water >= 3
8034PC,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Dakisolatie,Dakisolatie
8034PC,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PC,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,HR++ glas U <= 1
8034PC,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8034PC,Wijk 32 Vechtlanden,Langenholte,2021.0,Glasisolatie,HR++ glas U <= 1
8034PC,Wijk 32 Vechtlanden,Langenholte,2021.0,Vloerisolatie,Vloerisolatie
8034PD,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Glasisolatie,HR++ glas U <= 1
8034PD,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PD,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Warmtepomp,Lucht-water >= 3
8034PD,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water >= 3
8034PD,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Dakisolatie,Dakisolatie
8034PD,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PD,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Glasisolatie,HR++ glas U <= 1
8034PE,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PE,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water >= 3
8034PE,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Glasisolatie,HR++ glas U <= 1
8034PE,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PE,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Zonneboiler,> 5 m2 en <= 10 m2 zonneboilercombi
8034PE,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Warmtepomp,Lucht-water >= 3
8034PG,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,HR++ glas U <= 1
8034PG,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,Isolerende deur Ud <= 1
8034PG,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Glasisolatie,HR++ glas U <= 1
8034PG,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Vloerisolatie,Vloerisolatie
8034PG,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8034PH,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Glasisolatie,HR++ glas U <= 1
8034PH,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Vloerisolatie,Vloerisolatie
8034PH,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water >= 3
8034PH,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Glasisolatie,HR++ glas U <= 1
8034PH,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8034PJ,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Dakisolatie,Dakisolatie
8034PJ,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,HR++ glas U <= 1
8034PJ,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Dakisolatie,Dakisolatie
8034PJ,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Glasisolatie,HR++ glas U <= 1
8034PP,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water >= 3
8034PR,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Dakisolatie,Dakisolatie
8034PR,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PR,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Glasisolatie,HR++ glas U <= 1
8034PR,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Warmtepomp,Lucht-water >= 3
8034PS,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Vloerisolatie,Vloerisolatie
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water >= 3
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Glasisolatie,HR++ glas U <= 1
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water >= 3
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Dakisolatie,Dakisolatie
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Glasisolatie,Triple glas U <= 0
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PT,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Warmtepomp,Lucht-water >= 3
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Dakisolatie,Dakisolatie
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,Triple glas U <= 0
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Dakisolatie,Dakisolatie
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Glasisolatie,HR++ glas U <= 1
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Vloerisolatie,Vloerisolatie
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water >= 3
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Glasisolatie,HR++ glas U <= 1
8034PV,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Vloerisolatie,Bodemisolatie
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Vloerisolatie,Vloerisolatie
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Dakisolatie,Dakisolatie
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,HR++ glas U <= 1
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,Triple glas U <= 0
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Vloerisolatie,Vloerisolatie
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water < 1 kW
8034PW,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Vloerisolatie,Vloerisolatie
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Warmtepomp,Lucht-water >= 1 kW en < 3
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Dakisolatie,Dakisolatie
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Glasisolatie,HR++ glas U <= 1
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Vloerisolatie,Vloerisolatie
8034PX,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Warmtepomp,Lucht-water >= 3
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Dakisolatie,Dakisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Glasisolatie,HR++ glas U <= 1
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Vloerisolatie,Vloerisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Warmtepomp,Grond-water > 10 kW en <= 70 kW
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Glasisolatie,HR++ glas U <= 1
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Spouwmuurisolatie,Spouwmuurisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Vloerisolatie,Vloerisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Warmtepomp,Lucht-water >= 3
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Dakisolatie,Dakisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Glasisolatie,HR++ glas U <= 1
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Vloerisolatie,Vloerisolatie
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Grond-water > 10 kW en <= 70 kW
8034PZ,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water >= 3
8034RA,Wijk 32 Vechtlanden,Brinkhoek,2021.0,Glasisolatie,HR++ glas U <= 1
