postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN,buurt_naam
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53913934285714,6.109746435714285,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Dakisolatie,Dakisolatie,52.53913934285714,6.109746435714285,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.53913934285714,6.109746435714285,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53913934285714,6.109746435714285,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.53913934285714,6.109746435714285,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DC,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.53913934285714,6.109746435714285,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Triple glas U <= 0,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Zonneboiler,<= 5 m2,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Triple glas U <= 0,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Bodemisolatie,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DD,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.539871856,6.107856988,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DE,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.539390554166665,6.1085355875,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DE,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.539390554166665,6.1085355875,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Panelen in kozijn U <= 1,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Triple glas U <= 0,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Dakisolatie,Dakisolatie,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DG,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.54033305,6.10859606,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.54046761111111,6.1074654,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DH,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.54046761111111,6.1074654,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Isolerende deur Ud <= 1,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Triple glas U <= 0,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Dakisolatie,Dakisolatie,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Triple glas U <= 0,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.53947416470589,6.106921135294118,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Dakisolatie,Dakisolatie,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Isolerende deur Ud <= 1,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Bodemisolatie,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Triple glas U <= 0,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DK,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.53999907692308,6.106308884615385,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53898584615384,6.107347584615384,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Bodemisolatie,52.53898584615384,6.107347584615384,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie,52.53898584615384,6.107347584615384,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53898584615384,6.107347584615384,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53898584615384,6.107347584615384,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DL,Wijk 31 Aa-landen,Aa-landen-Oost,2025.0,Warmtepomp,Lucht-water >= 3,52.53898584615384,6.107347584615384,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DM,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Dakisolatie,Dakisolatie,52.53851154,6.1059556950000005,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DM,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.53851154,6.1059556950000005,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DM,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,Triple glas U <= 0,52.53851154,6.1059556950000005,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53865974,6.10861699,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53865974,6.10861699,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53865974,6.10861699,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.53865974,6.10861699,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53865974,6.10861699,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,Triple glas U <= 0,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Bodemisolatie,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Warmtepomp,Lucht-water >= 3,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DS,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.53802792222222,6.108510922222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53923305,6.106176692857143,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Bodemisolatie,52.53923305,6.106176692857143,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53923305,6.106176692857143,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53923305,6.106176692857143,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53923305,6.106176692857143,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.53923305,6.106176692857143,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DT,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.53923305,6.106176692857143,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.53842939,6.1075238,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.53842939,6.1075238,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53842939,6.1075238,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53842939,6.1075238,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53842939,6.1075238,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DV,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Bodemisolatie,52.53842939,6.1075238,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.538050708,6.107186292,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.538050708,6.107186292,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Triple glas U <= 0,52.538050708,6.107186292,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.538050708,6.107186292,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DW,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.538050708,6.107186292,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033EC,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.537455025,6.106944365,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033EC,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.537455025,6.106944365,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033ED,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie,52.53720183,6.107104675,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033ED,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53720183,6.107104675,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53611576666667,6.106721476190476,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53611576666667,6.106721476190476,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.53611576666667,6.106721476190476,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033EG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.53611576666667,6.106721476190476,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8034PA,Wijk 32 Vechtlanden,Langenholte,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.54957795555556,6.108116188888888,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
8034PA,Wijk 32 Vechtlanden,Langenholte,2023.0,Vloerisolatie,Vloerisolatie,52.54957795555556,6.108116188888888,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
8034PA,Wijk 32 Vechtlanden,Langenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.54957795555556,6.108116188888888,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
8034PA,Wijk 32 Vechtlanden,Langenholte,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.54957795555556,6.108116188888888,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
8034PB,Wijk 32 Vechtlanden,Brinkhoek,2023.0,Warmtepomp,Lucht-water >= 3,52.5406158,6.113504557142858,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
8034PB,Wijk 32 Vechtlanden,Brinkhoek,2024.0,Warmtepomp,Lucht-water >= 3,52.5406158,6.113504557142858,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
8034PC,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Dakisolatie,Dakisolatie,52.54268771818182,6.11230609090909,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
8034PC,Wijk 32 Vechtlanden,Brinkhoek,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.54268771818182,6.11230609090909,22,101,321,Langenholte,Langenholte,5206533.15733263,11300.383464799601,Langenholte
